CODIGO;NOMBRE;DEPARTAMENTO;MUNICIPIO;POBLACION
23068000;AYAPEL - AYAPEL - CORDOBA;Cordoba;AYAPEL;AYAPEL
23068001;AYAPEL - ALFONSO LOPEZ - CORDOBA;Cordoba;AYAPEL;Alfonso Lopez
23068003;AYAPEL - CECILIA - CORDOBA;Cordoba;AYAPEL;Cecilia
23068004;AYAPEL - EL CEDRO - CORDOBA;Cordoba;AYAPEL;El Cedro
23068006;AYAPEL - NARINO - CORDOBA;Cordoba;AYAPEL;Narino
23068007;AYAPEL - PALOTAL - CORDOBA;Cordoba;AYAPEL;Palotal
23068009;AYAPEL - SINCELEJITO - CORDOBA;Cordoba;AYAPEL;Sincelejito
23068012;AYAPEL - MARRALU - CORDOBA;Cordoba;AYAPEL;Marralu
23068014;AYAPEL - PUEBLO NUEVO - POPALES - CORDOBA;Cordoba;AYAPEL;Pueblo Nuevo - Popales
23068015;AYAPEL - LAS DELICIAS - CORDOBA;Cordoba;AYAPEL;Las Delicias
23079000;BUENAVISTA - BUENAVISTA - CORDOBA;Cordoba;BUENAVISTA;BUENAVISTA
23079001;BUENAVISTA - TIERRA SANTA - CORDOBA;Cordoba;BUENAVISTA;Tierra Santa
23079002;BUENAVISTA - VILLA FATIMA - CORDOBA;Cordoba;BUENAVISTA;Villa Fatima
23079003;BUENAVISTA - BELEN - CORDOBA;Cordoba;BUENAVISTA;Belen
23079004;BUENAVISTA - NUEVA ESTACION - CORDOBA;Cordoba;BUENAVISTA;Nueva Estacion
23079005;BUENAVISTA - PUERTO CORDOBA - CORDOBA;Cordoba;BUENAVISTA;Puerto Cordoba
23079006;BUENAVISTA - EL PARAISO - CORDOBA;Cordoba;BUENAVISTA;El Paraiso
23079007;BUENAVISTA - COTORRA - CORDOBA;Cordoba;BUENAVISTA;Cotorra
23079008;BUENAVISTA - CIENAGA DE SAMBO - CORDOBA;Cordoba;BUENAVISTA;Cienaga de Sambo
23079010;BUENAVISTA - MEJOR ESQUINA - CORDOBA;Cordoba;BUENAVISTA;Mejor Esquina
23079012;BUENAVISTA - EL VIAJANO - CORDOBA;Cordoba;BUENAVISTA;El Viajano
23079014;BUENAVISTA - VERACRUZ - CORDOBA;Cordoba;BUENAVISTA;Veracruz
23079015;BUENAVISTA - SANTA CLARA - CORDOBA;Cordoba;BUENAVISTA;Santa Clara
23079016;BUENAVISTA - SANTA FE DEL ARCIAL - CORDOBA;Cordoba;BUENAVISTA;Santa Fe del Arcial
23090000;CANALETE - CANALETE - CORDOBA;Cordoba;CANALETE;CANALETE
23090001;CANALETE - EL LIMON - CORDOBA;Cordoba;CANALETE;El Limon
23090002;CANALETE - POPAYAN - CORDOBA;Cordoba;CANALETE;Popayan
23090007;CANALETE - CADILLO - CORDOBA;Cordoba;CANALETE;Cadillo
23090008;CANALETE - CORDOBITA CENTRAL - CORDOBA;Cordoba;CANALETE;Cordobita Central
23090009;CANALETE - CORDOBITA FRONTERA - CORDOBA;Cordoba;CANALETE;Cordobita Frontera
23090013;CANALETE - EL GUINEO - CORDOBA;Cordoba;CANALETE;El Guineo
23090014;CANALETE - LA ALCANCIA - CORDOBA;Cordoba;CANALETE;La Alcancia
23090016;CANALETE - LA LORENZA - CORDOBA;Cordoba;CANALETE;La Lorenza
23090019;CANALETE - PUEBLO MONO - CORDOBA;Cordoba;CANALETE;Pueblo Mono
23090020;CANALETE - TIERRADENTRO - CORDOBA;Cordoba;CANALETE;Tierradentro
23090021;CANALETE - URANGO - CORDOBA;Cordoba;CANALETE;Urango
23090022;CANALETE - BUENOS AIRES - LAS PAVAS - CORDOBA;Cordoba;CANALETE;Buenos Aires - Las Pavas
23090023;CANALETE - EL TOMATE - CORDOBA;Cordoba;CANALETE;El Tomate
23090024;CANALETE - SI SE VAN - CORDOBA;Cordoba;CANALETE;Si Se Van
23162000;CERETE - CERETE - CORDOBA;Cordoba;CERETE;CERETE
23162001;CERETE - MARTINEZ - CORDOBA;Cordoba;CERETE;Martinez
23162002;CERETE - MATEO GOMEZ - CORDOBA;Cordoba;CERETE;Mateo Gomez
23162003;CERETE - RABO LARGO - CORDOBA;Cordoba;CERETE;Rabo Largo
23162004;CERETE - SEVERA - CORDOBA;Cordoba;CERETE;Severa
23162005;CERETE - CUERO CURTIDO - CORDOBA;Cordoba;CERETE;Cuero Curtido
23162006;CERETE - RETIRO DE LOS INDIOS - CORDOBA;Cordoba;CERETE;Retiro de los Indios
23162007;CERETE - EL TOMATE - CORDOBA;Cordoba;CERETE;El Tomate
23162008;CERETE - LAS MUJERES - CORDOBA;Cordoba;CERETE;Las Mujeres
23162009;CERETE - SANTA CLARA - CORDOBA;Cordoba;CERETE;Santa Clara
23162011;CERETE - CHUCHURUBI - CORDOBA;Cordoba;CERETE;Chuchurubi
23162012;CERETE - SAN ANTONIO - CORDOBA;Cordoba;CERETE;San Antonio
23162015;CERETE - CARACAS - CORDOBA;Cordoba;CERETE;Caracas
23162016;CERETE - MANGUELITO - CORDOBA;Cordoba;CERETE;Manguelito
23162017;CERETE - CANITO - CORDOBA;Cordoba;CERETE;Canito
23162021;CERETE - EL PUEBLO - CORDOBA;Cordoba;CERETE;El Pueblo
23162022;CERETE - EL VIDUAL - CORDOBA;Cordoba;CERETE;El Vidual
23162023;CERETE - LA ESMERALDA - CORDOBA;Cordoba;CERETE;La Esmeralda
23162024;CERETE - TRES MARIAS - CORDOBA;Cordoba;CERETE;Tres Marias
23168000;CHIMA - CHIMA - CORDOBA;Cordoba;CHIMA;CHIMA
23168001;CHIMA - ARACHE - CORDOBA;Cordoba;CHIMA;Arache
23168002;CHIMA - CAMPO BELLO - CORDOBA;Cordoba;CHIMA;Campo Bello
23168003;CHIMA - CAROLINA - CORDOBA;Cordoba;CHIMA;Carolina
23168004;CHIMA - COROZALITO - CORDOBA;Cordoba;CHIMA;Corozalito
23168005;CHIMA - PUNTA VERDE - CORDOBA;Cordoba;CHIMA;Punta Verde
23168006;CHIMA - SITIO VIEJO - CORDOBA;Cordoba;CHIMA;Sitio Viejo
23168008;CHIMA - SABANACOSTA - CORDOBA;Cordoba;CHIMA;Sabanacosta
23168009;CHIMA - CAMINO LA LAGUNA - CORDOBA;Cordoba;CHIMA;Camino La Laguna
23168010;CHIMA - CORRALITO - CORDOBA;Cordoba;CHIMA;Corralito
23168011;CHIMA - EL BRILLANTE - CORDOBA;Cordoba;CHIMA;El Brillante
23168012;CHIMA - EL CERRO - CORDOBA;Cordoba;CHIMA;El Cerro
23168013;CHIMA - LAS DELICIAS - CORDOBA;Cordoba;CHIMA;Las Delicias
23168014;CHIMA - PIMENTAL - CORDOBA;Cordoba;CHIMA;Pimental
23168015;CHIMA - SABANAL - CORDOBA;Cordoba;CHIMA;Sabanal
23168016;CHIMA - SAN JOSE - CORDOBA;Cordoba;CHIMA;San Jose
23182000;CHINU - CHINU - CORDOBA;Cordoba;CHINU;CHINU
23182001;CHINU - AGUAS VIVAS - CORDOBA;Cordoba;CHINU;Aguas Vivas
23182002;CHINU - CACAOTAL - CORDOBA;Cordoba;CHINU;Cacaotal
23182003;CHINU - CARBONERO - CORDOBA;Cordoba;CHINU;Carbonero
23182004;CHINU - EL PITAL - CORDOBA;Cordoba;CHINU;El Pital
23182005;CHINU - HEREDIA - CORDOBA;Cordoba;CHINU;Heredia
23182006;CHINU - LOS ANGELES - CORDOBA;Cordoba;CHINU;Los Angeles
23182007;CHINU - NUEVO ORIENTE - CORDOBA;Cordoba;CHINU;Nuevo Oriente
23182008;CHINU - SAN MATEO - CORDOBA;Cordoba;CHINU;San Mateo
23182009;CHINU - SAN RAFAEL - CORDOBA;Cordoba;CHINU;San Rafael
23182010;CHINU - SANTA CECILIA - CORDOBA;Cordoba;CHINU;Santa Cecilia
23182011;CHINU - SANTA FE - CORDOBA;Cordoba;CHINU;Santa Fe
23182012;CHINU - SANTA ROSA - CORDOBA;Cordoba;CHINU;Santa Rosa
23182013;CHINU - FLECHAS SEVILLA - CORDOBA;Cordoba;CHINU;Flechas Sevilla
23182014;CHINU - TIERRA GRATA - CORDOBA;Cordoba;CHINU;Tierra Grata
23182015;CHINU - FLECHAS SABANAS - CORDOBA;Cordoba;CHINU;Flechas Sabanas
23182016;CHINU - GARBAO - CORDOBA;Cordoba;CHINU;Garbao
23182017;CHINU - LA PANAMA - CORDOBA;Cordoba;CHINU;La Panama
23182018;CHINU - LA PILONA - CORDOBA;Cordoba;CHINU;La Pilona
23182019;CHINU - RETIRO DE LOS PEREZ - CORDOBA;Cordoba;CHINU;Retiro de los Perez
23182020;CHINU - ANDALUCIA - CORDOBA;Cordoba;CHINU;Andalucia
23182021;CHINU - LOS ALGARROBOS - CORDOBA;Cordoba;CHINU;Los Algarrobos
23182022;CHINU - EL TIGRE - CORDOBA;Cordoba;CHINU;El Tigre
23182023;CHINU - PALMITAL - CORDOBA;Cordoba;CHINU;Palmital
23182024;CHINU - VILLA FATIMA - CORDOBA;Cordoba;CHINU;Villa Fatima
23182026;CHINU - EL CHORRILLO - CORDOBA;Cordoba;CHINU;El Chorrillo
23182027;CHINU - EL DESEO - CORDOBA;Cordoba;CHINU;El Deseo
23182028;CHINU - ARRIMADERO - CORDOBA;Cordoba;CHINU;Arrimadero
23182029;CHINU - BOCAS DEL MONTE - CORDOBA;Cordoba;CHINU;Bocas del Monte
23182030;CHINU - CEJA GRANDE - CORDOBA;Cordoba;CHINU;Ceja Grande
23182031;CHINU - EL PARAISO - CORDOBA;Cordoba;CHINU;El Paraiso
23182032;CHINU - LAS LOMAS - CORDOBA;Cordoba;CHINU;Las Lomas
23182033;CHINU - LAS JARABAS - CORDOBA;Cordoba;CHINU;Las Jarabas
23182034;CHINU - NOVA - CORDOBA;Cordoba;CHINU;Nova
23182035;CHINU - PAJONAL - CORDOBA;Cordoba;CHINU;Pajonal
23182036;CHINU - PISA BONITO - CORDOBA;Cordoba;CHINU;Pisa Bonito
23182037;CHINU - SAN QUIRRE - CORDOBA;Cordoba;CHINU;San Quirre
23182038;CHINU - EL BRILLANTE - CORDOBA;Cordoba;CHINU;El Brillante
23182039;CHINU - EL OROZCO - CORDOBA;Cordoba;CHINU;El Orozco
23182040;CHINU - FLORAL - CORDOBA;Cordoba;CHINU;Floral
23182041;CHINU - LOMA DE PIEDRA - CORDOBA;Cordoba;CHINU;Loma de Piedra
23182042;CHINU - TERMOELECTRICA - CORDOBA;Cordoba;CHINU;Termoelectrica
23189000;CIENAGA DE ORO - CIENAGA DE ORO - CORDOBA;Cordoba;CIENAGA DE ORO;CIENAGA DE ORO
23189001;CIENAGA DE ORO - BERASTEGUI - CORDOBA;Cordoba;CIENAGA DE ORO;Berastegui
23189002;CIENAGA DE ORO - EL SIGLO - CORDOBA;Cordoba;CIENAGA DE ORO;El Siglo
23189003;CIENAGA DE ORO - LAGUNETA - CORDOBA;Cordoba;CIENAGA DE ORO;Laguneta
23189004;CIENAGA DE ORO - LOS MIMBRES - CORDOBA;Cordoba;CIENAGA DE ORO;Los Mimbres
23189005;CIENAGA DE ORO - PUNTA DE YANEZ - CORDOBA;Cordoba;CIENAGA DE ORO;Punta de Yanez
23189006;CIENAGA DE ORO - SANTIAGO DEL SUR - CORDOBA;Cordoba;CIENAGA DE ORO;Santiago del Sur
23189007;CIENAGA DE ORO - PUERTO DE LA CRUZ - CORDOBA;Cordoba;CIENAGA DE ORO;Puerto de La Cruz
23189008;CIENAGA DE ORO - MALAGANA - CORDOBA;Cordoba;CIENAGA DE ORO;Malagana
23189010;CIENAGA DE ORO - CHARCON - CORDOBA;Cordoba;CIENAGA DE ORO;Charcon
23189011;CIENAGA DE ORO - EL BOBO - CORDOBA;Cordoba;CIENAGA DE ORO;El Bobo
23189014;CIENAGA DE ORO - SALGUERO - CORDOBA;Cordoba;CIENAGA DE ORO;Salguero
23189015;CIENAGA DE ORO - LOS VENADOS - CORDOBA;Cordoba;CIENAGA DE ORO;Los Venados
23189016;CIENAGA DE ORO - EL SALADO - CORDOBA;Cordoba;CIENAGA DE ORO;El Salado
23189018;CIENAGA DE ORO - LAS PIEDRAS - CORDOBA;Cordoba;CIENAGA DE ORO;Las Piedras
23189019;CIENAGA DE ORO - PIJIGUAYAL - CORDOBA;Cordoba;CIENAGA DE ORO;Pijiguayal
23189020;CIENAGA DE ORO - LA BARRA - CORDOBA;Cordoba;CIENAGA DE ORO;La Barra
23189021;CIENAGA DE ORO - SANTIAGO POBRE - CORDOBA;Cordoba;CIENAGA DE ORO;Santiago Pobre
23189023;CIENAGA DE ORO - SAN ANTONIO DEL TACHIRA - CORDOBA;Cordoba;CIENAGA DE ORO;San Antonio del Tachira
23189024;CIENAGA DE ORO - ROSA VIEJA - CORDOBA;Cordoba;CIENAGA DE ORO;Rosa Vieja
23189025;CIENAGA DE ORO - LAS PALMITAS - CORDOBA;Cordoba;CIENAGA DE ORO;Las Palmitas
23189026;CIENAGA DE ORO - LAS PALMAS - CORDOBA;Cordoba;CIENAGA DE ORO;Las Palmas
23189027;CIENAGA DE ORO - EL HIGAL - CORDOBA;Cordoba;CIENAGA DE ORO;El Higal
23189028;CIENAGA DE ORO - LAS BALSAS - CORDOBA;Cordoba;CIENAGA DE ORO;Las Balsas
23189029;CIENAGA DE ORO - EGIPTO - CORDOBA;Cordoba;CIENAGA DE ORO;Egipto
23189030;CIENAGA DE ORO - BARRO PRIETO - CORDOBA;Cordoba;CIENAGA DE ORO;Barro Prieto
23189031;CIENAGA DE ORO - EL GUAIMARO - CORDOBA;Cordoba;CIENAGA DE ORO;El Guaimaro
23189032;CIENAGA DE ORO - EL TEMPLO - CORDOBA;Cordoba;CIENAGA DE ORO;El Templo
23189033;CIENAGA DE ORO - LA ARENA - CORDOBA;Cordoba;CIENAGA DE ORO;La Arena
23189034;CIENAGA DE ORO - LA DRAGA - CORDOBA;Cordoba;CIENAGA DE ORO;La Draga
23189035;CIENAGA DE ORO - LA GLORIA - CORDOBA;Cordoba;CIENAGA DE ORO;La Gloria
23189036;CIENAGA DE ORO - LA SACA - CORDOBA;Cordoba;CIENAGA DE ORO;La Saca
23189037;CIENAGA DE ORO - LAS PALOMAS - CORDOBA;Cordoba;CIENAGA DE ORO;Las Palomas
23189038;CIENAGA DE ORO - MAYORIA - CORDOBA;Cordoba;CIENAGA DE ORO;Mayoria
23189039;CIENAGA DE ORO - NOCHE AZUL - CORDOBA;Cordoba;CIENAGA DE ORO;Noche Azul
23189040;CIENAGA DE ORO - PLAYA BLANCA - CORDOBA;Cordoba;CIENAGA DE ORO;Playa Blanca
23189041;CIENAGA DE ORO - POZA REDONDA - CORDOBA;Cordoba;CIENAGA DE ORO;Poza Redonda
23189042;CIENAGA DE ORO - SANTIAGO ARRIBA - CORDOBA;Cordoba;CIENAGA DE ORO;Santiago Arriba
23189043;CIENAGA DE ORO - VENADO CENTRAL - CORDOBA;Cordoba;CIENAGA DE ORO;Venado Central
23300000;COTORRA - COTORRA - CORDOBA;Cordoba;COTORRA;COTORRA
23300001;COTORRA - EL BONGO - CORDOBA;Cordoba;COTORRA;El Bongo
23300002;COTORRA - LOS GOMEZ - CORDOBA;Cordoba;COTORRA;Los Gomez
23300003;COTORRA - LOS CEDROS - CORDOBA;Cordoba;COTORRA;Los Cedros
23300004;COTORRA - LA CULEBRA - CORDOBA;Cordoba;COTORRA;La Culebra
23300005;COTORRA - PUERTO GRANDE - CORDOBA;Cordoba;COTORRA;Puerto Grande
23300006;COTORRA - EL PASO DE LAS FLORES - CORDOBA;Cordoba;COTORRA;El Paso de las Flores
23300008;COTORRA - ABROJAL - CORDOBA;Cordoba;COTORRA;Abrojal
23300014;COTORRA - LOS SAHINOS - CORDOBA;Cordoba;COTORRA;Los Sahinos
23300015;COTORRA - LAS AREPAS - CORDOBA;Cordoba;COTORRA;Las Arepas
23300016;COTORRA - TREMENTINO - CORDOBA;Cordoba;COTORRA;Trementino
23300019;COTORRA - EL CHIQUI - CORDOBA;Cordoba;COTORRA;El Chiqui
23300020;COTORRA - MORALITO - CORDOBA;Cordoba;COTORRA;Moralito
23350000;LA APARTADA - LA APARTADA Y LA FRONTERA - CORDOBA;Cordoba;LA APARTADA;LA APARTADA Y LA FRONTERA
23350001;LA APARTADA - MARGEN IZQUIERDA DE PUERTO CORDOBA - CORDOBA;Cordoba;LA APARTADA;Margen Izquierda de Puerto Cordoba
23350002;LA APARTADA - MARGEN IZQUIERDA DE CAMPO ALEGRE - CORDOBA;Cordoba;LA APARTADA;Margen Izquierda de Campo Alegre
23350003;LA APARTADA - LA BALSA - CORDOBA;Cordoba;LA APARTADA;La Balsa
23350004;LA APARTADA - NUEVO PUEBLO - CORDOBA;Cordoba;LA APARTADA;Nuevo Pueblo
23350005;LA APARTADA - MARGEN DERECHA DE PUERTO CORDOBA - CORDOBA;Cordoba;LA APARTADA;Margen Derecha de Puerto Cordoba
23350006;LA APARTADA - MARGEN DERECHA DE CAMPO ALEGRE - CORDOBA;Cordoba;LA APARTADA;Margen Derecha de Campo Alegre
23350007;LA APARTADA - SITIO NUEVO - CORDOBA;Cordoba;LA APARTADA;Sitio Nuevo
23350008;LA APARTADA - EL CORCHO - CORDOBA;Cordoba;LA APARTADA;El Corcho
23350009;LA APARTADA - LAS MARGARITAS - CORDOBA;Cordoba;LA APARTADA;Las Margaritas
23350010;LA APARTADA - LA VIRGEN - CORDOBA;Cordoba;LA APARTADA;La Virgen
23350011;LA APARTADA - LA ESCOBILLA - CORDOBA;Cordoba;LA APARTADA;La Escobilla
23350012;LA APARTADA - LA MAGDALENA - CORDOBA;Cordoba;LA APARTADA;La Magdalena
23350013;LA APARTADA - SAN JERONIMO - CORDOBA;Cordoba;LA APARTADA;San Jeronimo
23350014;LA APARTADA - MANZANARES - CORDOBA;Cordoba;LA APARTADA;Manzanares
23350015;LA APARTADA - CAMPO ALEGRE - CORDOBA;Cordoba;LA APARTADA;Campo Alegre
23417000;LORICA - SANTA CRUZ DE LORICA - CORDOBA;Cordoba;LORICA;SANTA CRUZ DE LORICA
23417002;LORICA - EL CARITO - CORDOBA;Cordoba;LORICA;El Carito
23417003;LORICA - LA DOCTRINA - CORDOBA;Cordoba;LORICA;La Doctrina
23417004;LORICA - LAS FLORES - CORDOBA;Cordoba;LORICA;Las Flores
23417006;LORICA - LOS MONOS - CORDOBA;Cordoba;LORICA;Los Monos
23417007;LORICA - NARINO - CORDOBA;Cordoba;LORICA;Narino
23417008;LORICA - PALO DE AGUA - CORDOBA;Cordoba;LORICA;Palo de Agua
23417009;LORICA - SAN SEBASTIAN - CORDOBA;Cordoba;LORICA;San Sebastian
23417010;LORICA - TIERRALTA - CORDOBA;Cordoba;LORICA;Tierralta
23417011;LORICA - SAN ANTERITO - CORDOBA;Cordoba;LORICA;San Anterito
23417012;LORICA - EL LAZO - CORDOBA;Cordoba;LORICA;El Lazo
23417014;LORICA - CAMPO ALEGRE - CORDOBA;Cordoba;LORICA;Campo Alegre
23417015;LORICA - MARACAYO - CORDOBA;Cordoba;LORICA;Maracayo
23417016;LORICA - VILLAVICENCIO - CORDOBA;Cordoba;LORICA;Villavicencio
23417017;LORICA - EL CAMPANO DE LOS INDIOS - CORDOBA;Cordoba;LORICA;El Campano de los Indios
23417018;LORICA - COTOCA ARRIBA - CORDOBA;Cordoba;LORICA;Cotoca Arriba
23417019;LORICA - EL RODEO - CORDOBA;Cordoba;LORICA;El Rodeo
23417020;LORICA - LOS HIGALES - CORDOBA;Cordoba;LORICA;Los Higales
23417021;LORICA - REMOLINO - CORDOBA;Cordoba;LORICA;Remolino
23417022;LORICA - TRAGEDIA - CORDOBA;Cordoba;LORICA;Tragedia
23417023;LORICA - MATA DE CANA - CORDOBA;Cordoba;LORICA;Mata de Cana
23417024;LORICA - CASTILLERAL - CORDOBA;Cordoba;LORICA;Castilleral
23417025;LORICA - COTOCA ABAJO - CORDOBA;Cordoba;LORICA;Cotoca Abajo
23417026;LORICA - LAS CAMORRAS - CORDOBA;Cordoba;LORICA;Las Camorras
23417027;LORICA - SAN NICOLAS DE BARI - CORDOBA;Cordoba;LORICA;San Nicolas de Bari
23417028;LORICA - MANANTIAL - CORDOBA;Cordoba;LORICA;Manantial
23417029;LORICA - LA SUBIDA - CORDOBA;Cordoba;LORICA;La Subida
23417030;LORICA - EL PLAYON - CORDOBA;Cordoba;LORICA;El Playon
23417031;LORICA - LA PEINADA - CORDOBA;Cordoba;LORICA;La Peinada
23417034;LORICA - SANTA LUCIA - CORDOBA;Cordoba;LORICA;Santa Lucia
23417036;LORICA - LA PALMA - CORDOBA;Cordoba;LORICA;La Palma
23417037;LORICA - LOS MORALES - CORDOBA;Cordoba;LORICA;Los Morales
23417038;LORICA - CANDELARIA - CORDOBA;Cordoba;LORICA;Candelaria
23417039;LORICA - EL GUANABANO - CORDOBA;Cordoba;LORICA;El Guanabano
23417040;LORICA - CENTROS DE AFLUENCIA - CORDOBA;Cordoba;LORICA;Centros de Afluencia
23417041;LORICA - VILLA CONCEPCION - CORDOBA;Cordoba;LORICA;Villa Concepcion
23419000;LOS CORDOBAS - LOS CORDOBAS - CORDOBA;Cordoba;LOS CORDOBAS;LOS CORDOBAS
23419002;LOS CORDOBAS - EL EBANO - CORDOBA;Cordoba;LOS CORDOBAS;El Ebano
23419004;LOS CORDOBAS - PUERTO REY - CORDOBA;Cordoba;LOS CORDOBAS;Puerto Rey
23419005;LOS CORDOBAS - SANTA ROSA - LA CANA - CORDOBA;Cordoba;LOS CORDOBAS;Santa Rosa - La Cana
23419011;LOS CORDOBAS - LA SALADA - CORDOBA;Cordoba;LOS CORDOBAS;La Salada
23419012;LOS CORDOBAS - MORINDO SANTANA - CORDOBA;Cordoba;LOS CORDOBAS;Morindo Santana
23419013;LOS CORDOBAS - JALISCO - CORDOBA;Cordoba;LOS CORDOBAS;Jalisco
23419014;LOS CORDOBAS - BARRIO MAMEY - CORDOBA;Cordoba;LOS CORDOBAS;Barrio Mamey
23419019;LOS CORDOBAS - EL GUAIMARO - CORDOBA;Cordoba;LOS CORDOBAS;El Guaimaro
23419020;LOS CORDOBAS - LA PONDERANCIA - CORDOBA;Cordoba;LOS CORDOBAS;La Ponderancia
23464000;MOMIL - MOMIL - CORDOBA;Cordoba;MOMIL;MOMIL
23464001;MOMIL - SABANETA - CORDOBA;Cordoba;MOMIL;Sabaneta
23464002;MOMIL - SACANA - CORDOBA;Cordoba;MOMIL;Sacana
23464003;MOMIL - TREMENTINO - CORDOBA;Cordoba;MOMIL;Trementino
23464004;MOMIL - CEDRO DE PIEDRA - CORDOBA;Cordoba;MOMIL;Cedro de Piedra
23464005;MOMIL - PUEBLECITO (SAN MIGUEL) - CORDOBA;Cordoba;MOMIL;Pueblecito (San Miguel)
23464006;MOMIL - GUAYMARAL - CORDOBA;Cordoba;MOMIL;Guaymaral
23466000;MONTELIBANO - MONTELIBANO - CORDOBA;Cordoba;MONTELIBANO;MONTELIBANO
23466001;MONTELIBANO - EL ANCLAR - CORDOBA;Cordoba;MONTELIBANO;El Anclar
23466005;MONTELIBANO - SAN FRANCISCO DEL RAYO - CORDOBA;Cordoba;MONTELIBANO;San Francisco del Rayo
23466006;MONTELIBANO - TIERRADENTRO - CORDOBA;Cordoba;MONTELIBANO;Tierradentro
23466007;MONTELIBANO - URE - CORDOBA;Cordoba;MONTELIBANO;Ure
23466008;MONTELIBANO - PICA PICA - CORDOBA;Cordoba;MONTELIBANO;Pica Pica
23466010;MONTELIBANO - EL BRILLANTE - CORDOBA;Cordoba;MONTELIBANO;El Brillante
23466011;MONTELIBANO - EL DISPARO - CORDOBA;Cordoba;MONTELIBANO;El Disparo
23466012;MONTELIBANO - EL SOL - CORDOBA;Cordoba;MONTELIBANO;El Sol
23466013;MONTELIBANO - BOCAS DE PERRO - CORDOBA;Cordoba;MONTELIBANO;Bocas de Perro
23466014;MONTELIBANO - MORALITO - CORDOBA;Cordoba;MONTELIBANO;Moralito
23466016;MONTELIBANO - LA NUEVA - CORDOBA;Cordoba;MONTELIBANO;La Nueva
23466020;MONTELIBANO - PUERTO CAREPA - CORDOBA;Cordoba;MONTELIBANO;Puerto Carepa
23466021;MONTELIBANO - PUERTO ANCHICA - CORDOBA;Cordoba;MONTELIBANO;Puerto Anchica
23466023;MONTELIBANO - CORDOBA - CORDOBA;Cordoba;MONTELIBANO;Cordoba
23466024;MONTELIBANO - PUERTO LOPEZ - CORDOBA;Cordoba;MONTELIBANO;Puerto Lopez
23466025;MONTELIBANO - PUEBLECITO - CORDOBA;Cordoba;MONTELIBANO;Pueblecito
23466026;MONTELIBANO - BOCA DE URE - CORDOBA;Cordoba;MONTELIBANO;Boca de Ure
23466028;MONTELIBANO - EL PALMAR - CORDOBA;Cordoba;MONTELIBANO;El Palmar
23466032;MONTELIBANO - JUAN JOSE - CORDOBA;Cordoba;MONTELIBANO;Juan Jose
23466033;MONTELIBANO - PUERTO NUEVO - CORDOBA;Cordoba;MONTELIBANO;Puerto Nuevo
23466034;MONTELIBANO - LOS CORDOBAS - CORDOBA;Cordoba;MONTELIBANO;Los Cordobas
23500000;MONITOS - MONITOS - CORDOBA;Cordoba;MONITOS;MONITOS
23500001;MONITOS - RIO CEDRO - CORDOBA;Cordoba;MONITOS;Rio Cedro
23500002;MONITOS - SANTANDER DE LA CRUZ - CORDOBA;Cordoba;MONITOS;Santander de La Cruz
23500006;MONITOS - BROQUELES - CORDOBA;Cordoba;MONITOS;Broqueles
23500010;MONITOS - LA RADA - CORDOBA;Cordoba;MONITOS;La Rada
23500011;MONITOS - LAS MUJERES - CORDOBA;Cordoba;MONITOS;Las Mujeres
23500013;MONITOS - MANGLE - CORDOBA;Cordoba;MONITOS;Mangle
23500023;MONITOS - PERPETUO SOCORRO - CORDOBA;Cordoba;MONITOS;Perpetuo Socorro
23500024;MONITOS - PUEBLITO - CORDOBA;Cordoba;MONITOS;Pueblito
23500026;MONITOS - SAN RAFAEL - CORDOBA;Cordoba;MONITOS;San Rafael
23555000;PLANETA RICA - PLANETA RICA - CORDOBA;Cordoba;PLANETA RICA;PLANETA RICA
23555001;PLANETA RICA - ARENOSO - CORDOBA;Cordoba;PLANETA RICA;Arenoso
23555002;PLANETA RICA - CAMPOBELLO - CORDOBA;Cordoba;PLANETA RICA;Campobello
23555003;PLANETA RICA - CAROLINA - CORDOBA;Cordoba;PLANETA RICA;Carolina
23555004;PLANETA RICA - CENTRO ALEGRE - CORDOBA;Cordoba;PLANETA RICA;Centro Alegre
23555005;PLANETA RICA - EL ALMENDRO - CORDOBA;Cordoba;PLANETA RICA;El Almendro
23555006;PLANETA RICA - MARANONAL - CORDOBA;Cordoba;PLANETA RICA;Maranonal
23555007;PLANETA RICA - PLAZA BONITA - CORDOBA;Cordoba;PLANETA RICA;Plaza Bonita
23555008;PLANETA RICA - PROVIDENCIA - CORDOBA;Cordoba;PLANETA RICA;Providencia
23555010;PLANETA RICA - MEDIO RANCHO - CORDOBA;Cordoba;PLANETA RICA;Medio Rancho
23555011;PLANETA RICA - PAMPLONA - CORDOBA;Cordoba;PLANETA RICA;Pamplona
23555012;PLANETA RICA - EL REPARO - CORDOBA;Cordoba;PLANETA RICA;El Reparo
23555013;PLANETA RICA - LOS CERROS - CORDOBA;Cordoba;PLANETA RICA;Los Cerros
23555014;PLANETA RICA - LOS PASTELES - CORDOBA;Cordoba;PLANETA RICA;Los Pasteles
23555015;PLANETA RICA - LAS PELONAS - CORDOBA;Cordoba;PLANETA RICA;Las Pelonas
23555017;PLANETA RICA - PUEBLO RIZO - CORDOBA;Cordoba;PLANETA RICA;Pueblo Rizo
23555019;PLANETA RICA - NUEVO PARAISO - CORDOBA;Cordoba;PLANETA RICA;Nuevo Paraiso
23555020;PLANETA RICA - SANTA ROSA - CORDOBA;Cordoba;PLANETA RICA;Santa Rosa
