id_centro_poblado,nombre_centro_poblado,municipio,departamento
68498000,OCAMONTE,OCAMONTE,SANTANDER
68500000,OIBA,OIBA,SANTANDER
68500006,PUENTE LLANO,OIBA,SANTANDER
68502000,ONZAGA,ONZAGA,SANTANDER
68502001,PADUA,ONZAGA,SANTANDER
68502002,SUSA,ONZAGA,SANTANDER
68502004,EL CARMEN,ONZAGA,SANTANDER
68522000,PALMAR,PALMAR,SANTANDER
68524000,PALMAS DEL SOCORRO,PALMAS DEL SOCORRO,SANTANDER
68533000,PÁRAMO,PÁRAMO,SANTANDER
68547000,PIEDECUESTA,PIEDECUESTA,SANTANDER
68547003,SEVILLA,PIEDECUESTA,SANTANDER
68547007,UMPALÁ,PIEDECUESTA,SANTANDER
68547008,PESCADERO,PIEDECUESTA,SANTANDER
68547010,LA COLINA,PIEDECUESTA,SANTANDER
68547011,LOS CUROS,PIEDECUESTA,SANTANDER
68547016,CONDOMINIO RUITOQUE COUNTRY CLUB,PIEDECUESTA,SANTANDER
68547017,LA ESPERANZA,PIEDECUESTA,SANTANDER
68547018,BUENOS AIRES MESA RUITOQUE,PIEDECUESTA,SANTANDER
68547019,LA VEGA,PIEDECUESTA,SANTANDER
68547020,LA DIVA,PIEDECUESTA,SANTANDER
68547021,ALTAMIRA,PIEDECUESTA,SANTANDER
68547022,CAMPO CAMPIÑA,PIEDECUESTA,SANTANDER
68547023,CIUDAD TEYUNA,PIEDECUESTA,SANTANDER
68547024,EDEN,PIEDECUESTA,SANTANDER
68547025,MIRADOR DEL LAGO,PIEDECUESTA,SANTANDER
68547026,NUEVA COLOMBIA,PIEDECUESTA,SANTANDER
68547028,PARAMITO,PIEDECUESTA,SANTANDER
68549000,PINCHOTE,PINCHOTE,SANTANDER
68549003,BARRIO PORTAL DEL CONDE,PINCHOTE,SANTANDER
68572000,PUENTE NACIONAL,PUENTE NACIONAL,SANTANDER
68572002,CAPILLA,PUENTE NACIONAL,SANTANDER
68572003,PROVIDENCIA,PUENTE NACIONAL,SANTANDER
68572004,QUEBRADA NEGRA,PUENTE NACIONAL,SANTANDER
68572012,PEÑA BLANCA,PUENTE NACIONAL,SANTANDER
68573000,PUERTO PARRA,PUERTO PARRA,SANTANDER
68573001,CAMPO CAPOTE,PUERTO PARRA,SANTANDER
68573002,LAS MONTOYAS,PUERTO PARRA,SANTANDER
68573003,BOCAS DE CARARE O CARARE VIEJO,PUERTO PARRA,SANTANDER
68573005,EL CRUCE,PUERTO PARRA,SANTANDER
68575000,PUERTO WILCHES,PUERTO WILCHES,SANTANDER
68575001,BADILLO,PUERTO WILCHES,SANTANDER
68575003,BOCAS ROSARIO,PUERTO WILCHES,SANTANDER
68575004,CARPINTERO,PUERTO WILCHES,SANTANDER
68575005,CHINGALE,PUERTO WILCHES,SANTANDER
68575006,EL GUAYABO,PUERTO WILCHES,SANTANDER
68575007,EL PEDRAL,PUERTO WILCHES,SANTANDER
68575011,KILOMETRO 20 - COMUNEROS,PUERTO WILCHES,SANTANDER
68575013,PATURIA,PUERTO WILCHES,SANTANDER
68575014,PRADILLA,PUERTO WILCHES,SANTANDER
68575015,PUENTE SOGAMOSO,PUERTO WILCHES,SANTANDER
68575018,VIJAGUAL,PUERTO WILCHES,SANTANDER
68575019,PUERTO CAYUMBA,PUERTO WILCHES,SANTANDER
68575022,SITIO NUEVO,PUERTO WILCHES,SANTANDER
68575023,KILÓMETRO OCHO,PUERTO WILCHES,SANTANDER
68575024,SAN CLAVER,PUERTO WILCHES,SANTANDER
68575025,GARCÍA CADENA,PUERTO WILCHES,SANTANDER
68575026,CAMPO ALEGRE,PUERTO WILCHES,SANTANDER
68575027,CAMPO DURO,PUERTO WILCHES,SANTANDER
68575028,CURUMITA,PUERTO WILCHES,SANTANDER
68575029,SANTA TERESA,PUERTO WILCHES,SANTANDER
68575030,TALADRO II,PUERTO WILCHES,SANTANDER
68615000,RIONEGRO,RIONEGRO,SANTANDER
68615002,CUESTA RICA,RIONEGRO,SANTANDER
68615009,LA CEIBA,RIONEGRO,SANTANDER
68615011,LLANO DE PALMAS,RIONEGRO,SANTANDER
68615012,MISIJUAY,RIONEGRO,SANTANDER
68615013,PAPAYAL,RIONEGRO,SANTANDER
68615017,VEINTE DE JULIO,RIONEGRO,SANTANDER
68615027,LOS CHORROS (SAN JOSÉ),RIONEGRO,SANTANDER
68615031,SAN RAFAEL,RIONEGRO,SANTANDER
68615036,EL BAMBÚ,RIONEGRO,SANTANDER
68655000,SABANA DE TORRES,SABANA DE TORRES,SANTANDER
68655001,LA GÓMEZ,SABANA DE TORRES,SANTANDER
68655002,SABANETA,SABANA DE TORRES,SANTANDER
68655004,PROVINCIA,SABANA DE TORRES,SANTANDER
68655006,VERACRUZ KILÓMETRO 80,SABANA DE TORRES,SANTANDER
68655007,SAN LUIS DE MAGARA,SABANA DE TORRES,SANTANDER
68655008,PAYOA CINCO,SABANA DE TORRES,SANTANDER
68655009,PUERTO SANTOS,SABANA DE TORRES,SANTANDER
68655011,CERRITO,SABANA DE TORRES,SANTANDER
68655013,KILÓMETRO 36,SABANA DE TORRES,SANTANDER
68655014,LA PAMPA,SABANA DE TORRES,SANTANDER
68655015,SAN LUIS DE RIO SUCIO,SABANA DE TORRES,SANTANDER
68669000,SAN ANDRÉS,SAN ANDRÉS,SANTANDER
68669005,LAGUNA DE ORTICES,SAN ANDRÉS,SANTANDER
68669007,PANGOTE,SAN ANDRÉS,SANTANDER
68673000,SAN BENITO,SAN BENITO,SANTANDER
68673003,SAN BENITO NUEVO,SAN BENITO,SANTANDER
68673004,LA CARRERA,SAN BENITO,SANTANDER
68673005,LAS CASITAS,SAN BENITO,SANTANDER
68679000,SAN GIL,SAN GIL,SANTANDER
68682000,SAN JOAQUÍN,SAN JOAQUÍN,SANTANDER
68682001,RICAURTE,SAN JOAQUÍN,SANTANDER
68684000,SAN JOSÉ DE MIRANDA,SAN JOSÉ DE MIRANDA,SANTANDER
68684009,VILLA JARDÍN,SAN JOSÉ DE MIRANDA,SANTANDER
68686000,SAN MIGUEL,SAN MIGUEL,SANTANDER
68689000,SAN VICENTE DE CHUCURÍ,SAN VICENTE DE CHUCURÍ,SANTANDER
68689001,ALBANIA,SAN VICENTE DE CHUCURÍ,SANTANDER
68689012,YARIMA,SAN VICENTE DE CHUCURÍ,SANTANDER
68689028,LAS ACACIAS,SAN VICENTE DE CHUCURÍ,SANTANDER
68705000,SANTA BÁRBARA,SANTA BÁRBARA,SANTANDER
68720000,SANTA HELENA DEL OPÓN,SANTA HELENA DEL OPÓN,SANTANDER
68720001,LA ARAGUA,SANTA HELENA DEL OPÓN,SANTANDER
68720002,CACHIPAY,SANTA HELENA DEL OPÓN,SANTANDER
68720004,PLAN DE ALVAREZ,SANTA HELENA DEL OPÓN,SANTANDER
68720005,SAN JUAN BOSCO DE LA VERDE,SANTA HELENA DEL OPÓN,SANTANDER
68745000,SIMACOTA,SIMACOTA,SANTANDER
68745006,LA LLANITA,SIMACOTA,SANTANDER
68745009,LA ROCHELA,SIMACOTA,SANTANDER
68745011,EL GUAMO,SIMACOTA,SANTANDER
68745012,PUERTO NUEVO,SIMACOTA,SANTANDER
68755000,SOCORRO,SOCORRO,SANTANDER
68770000,SUAITA,SUAITA,SANTANDER
68770001,OLIVAL,SUAITA,SANTANDER
68770002,SAN JOSÉ DE SUAITA,SUAITA,SANTANDER
68770003,VADO REAL,SUAITA,SANTANDER
68770008,TOLOTÁ,SUAITA,SANTANDER
68773000,SUCRE,SUCRE,SANTANDER
68773001,LA GRANJA,SUCRE,SANTANDER
68773002,LA PRADERA,SUCRE,SANTANDER
68773003,SABANA GRANDE,SUCRE,SANTANDER
68773014,SAN ISIDRO,SUCRE,SANTANDER
68773015,EL LÍBANO,SUCRE,SANTANDER
68780000,SURATÁ,SURATÁ,SANTANDER
68780001,CACHIRÍ,SURATÁ,SANTANDER
68780008,TURBAY,SURATÁ,SANTANDER
68820000,TONA,TONA,SANTANDER
68820001,BERLÍN,TONA,SANTANDER
68820002,LA CORCOVA,TONA,SANTANDER
68820007,VILLAVERDE,TONA,SANTANDER
68855000,VALLE DE SAN JOSÉ,VALLE DE SAN JOSÉ,SANTANDER
68861000,VÉLEZ,VÉLEZ,SANTANDER
68861001,ALTO JORDÁN,VÉLEZ,SANTANDER
68861002,GUALILO,VÉLEZ,SANTANDER
68861017,EL LIMÓN,VÉLEZ,SANTANDER
68861022,LOMALTA,VÉLEZ,SANTANDER
68861024,LOS GUAYABOS,VÉLEZ,SANTANDER
68861025,LA VICINIA,VÉLEZ,SANTANDER
68861026,PENA BLANCA,VÉLEZ,SANTANDER
68867000,VETAS,VETAS,SANTANDER
68872000,VILLANUEVA,VILLANUEVA,SANTANDER
68895000,ZAPATOCA,ZAPATOCA,SANTANDER
68895001,LA FUENTE,ZAPATOCA,SANTANDER
70001000,SINCELEJO,SINCELEJO,SUCRE
70001001,BUENAVISTA,SINCELEJO,SUCRE
70001002,CRUZ DEL BEQUE,SINCELEJO,SUCRE
70001003,CHOCHO,SINCELEJO,SUCRE
70001004,CERRITO DE LA PALMA,SINCELEJO,SUCRE
70001005,LA ARENA,SINCELEJO,SUCRE
70001006,LA CHIVERA,SINCELEJO,SUCRE
70001007,LA GALLERA,SINCELEJO,SUCRE
70001009,LAGUNA FLOR,SINCELEJO,SUCRE
70001010,LAS HUERTAS,SINCELEJO,SUCRE
70001011,LAS MAJAGUAS,SINCELEJO,SUCRE
70001013,SABANAS DEL POTRERO,SINCELEJO,SUCRE
70001014,SAN ANTONIO,SINCELEJO,SUCRE
70001015,SAN MARTÍN,SINCELEJO,SUCRE
70001016,SAN RAFAEL,SINCELEJO,SUCRE
70001017,BUENAVISTICA,SINCELEJO,SUCRE
70001018,LAS PALMAS,SINCELEJO,SUCRE
70001020,POLICARPA,SINCELEJO,SUCRE
70001021,SAN JACINTO,SINCELEJO,SUCRE
70001022,SAN NICOLAS,SINCELEJO,SUCRE
70001023,VILLA ROSITA,SINCELEJO,SUCRE
70001027,CERRO DEL NARANJO,SINCELEJO,SUCRE
70001028,SANTA CRUZ,SINCELEJO,SUCRE
70110000,BUENAVISTA,BUENAVISTA,SUCRE
70110002,CALIFORNIA,BUENAVISTA,SUCRE
70110004,LAS CHICHAS,BUENAVISTA,SUCRE
70110005,LOS ANONES,BUENAVISTA,SUCRE
70110006,PROVIDENCIA,BUENAVISTA,SUCRE
70110007,COSTA RICA,BUENAVISTA,SUCRE
70124000,CAIMITO,CAIMITO,SUCRE
70124001,EL MAMÓN,CAIMITO,SUCRE
70124002,SIETE PALMAS,CAIMITO,SUCRE
70124004,LOS CAYITOS,CAIMITO,SUCRE
70124006,LA SOLERA,CAIMITO,SUCRE
70124007,TOFEME,CAIMITO,SUCRE
70124008,CEDEÑO,CAIMITO,SUCRE
70124009,MOLINERO,CAIMITO,SUCRE
70124010,NUEVA ESTACIÓN,CAIMITO,SUCRE
70124011,LA MEJÍA,CAIMITO,SUCRE
70124012,LAS PAVITAS,CAIMITO,SUCRE
70124013,NUEVA ESTRELLA,CAIMITO,SUCRE
70124014,NUEVA FE,CAIMITO,SUCRE
70124015,POMPUMA,CAIMITO,SUCRE
70124016,AGUILAR,CAIMITO,SUCRE
70124017,LOS OSSAS,CAIMITO,SUCRE
70124018,PUEBLO BUHO,CAIMITO,SUCRE
70124019,PUEBLO NUEVO,CAIMITO,SUCRE
70124020,PUNTA ALFEREZ,CAIMITO,SUCRE
70124021,TANGA SOLA,CAIMITO,SUCRE
70204000,RICAURTE (COLOSÓ),COLOSÓ,SUCRE
70204002,CHINULITO,COLOSÓ,SUCRE
70204005,BAJO DON JUAN,COLOSÓ,SUCRE
70204006,EL OJITO,COLOSÓ,SUCRE
70204008,CALLE LARGA,COLOSÓ,SUCRE
70204009,CORAZA,COLOSÓ,SUCRE
70204010,DESBARRANCADO,COLOSÓ,SUCRE
70204011,EL PARAISO,COLOSÓ,SUCRE
70204012,LA CEIBA,COLOSÓ,SUCRE
70204013,LA ESTACION,COLOSÓ,SUCRE
70204014,MARATHON,COLOSÓ,SUCRE
70204015,PUEBLO NUEVO,COLOSÓ,SUCRE
70215000,COROZAL,COROZAL,SUCRE
70215001,CANTAGALLO,COROZAL,SUCRE
70215004,CHAPINERO,COROZAL,SUCRE
70215005,DON ALONSO,COROZAL,SUCRE
70215006,EL MAMÓN,COROZAL,SUCRE
70215009,HATO NUEVO,COROZAL,SUCRE
70215010,LAS LLANADAS,COROZAL,SUCRE
70215011,LAS TINAS,COROZAL,SUCRE
70215014,SAN JOSE DE PILETA,COROZAL,SUCRE
70215016,EL RINCON DE LAS FLORES,COROZAL,SUCRE
70215018,LAS PEÑAS,COROZAL,SUCRE
70215019,CALLE NUEVA,COROZAL,SUCRE
70215021,LAS BRUJAS,COROZAL,SUCRE
70215022,VILLA NUEVA,COROZAL,SUCRE
70215023,MILAN,COROZAL,SUCRE
70215024,PALMA SOLA,COROZAL,SUCRE
70221000,COVEÑAS,COVEÑAS,SUCRE
70221001,BOCA DE LA CIÉNAGA,COVEÑAS,SUCRE
70221002,EL REPARO,COVEÑAS,SUCRE
70221004,PUNTA SECA,COVEÑAS,SUCRE
70221005,EL MAMEY,COVEÑAS,SUCRE
70221006,BELLAVISTA,COVEÑAS,SUCRE
70230000,CHALÁN,CHALÁN,SUCRE
70230001,LA CEIBA,CHALÁN,SUCRE
70230003,NUEVO MANZANARES,CHALÁN,SUCRE
70230004,DESBARRANCADO,CHALÁN,SUCRE
70230006,MONTEBELLO,CHALÁN,SUCRE
70233000,EL ROBLE,EL ROBLE,SUCRE
70233001,CALLEJÓN,EL ROBLE,SUCRE
70233002,CAYO DE PALMA,EL ROBLE,SUCRE
70233003,CORNETA,EL ROBLE,SUCRE
70233004,EL SITIO,EL ROBLE,SUCRE
70233005,LAS TABLITAS,EL ROBLE,SUCRE
70233006,PALMITAL,EL ROBLE,SUCRE
70233007,PATILLAL,EL ROBLE,SUCRE
70233008,GRILLO ALEGRE,EL ROBLE,SUCRE
70233009,RANCHO DE LA CRUZ,EL ROBLE,SUCRE
70233010,SAN FRANCISCO,EL ROBLE,SUCRE
70233011,SANTA ROSA,EL ROBLE,SUCRE
70233012,TIERRA SANTA,EL ROBLE,SUCRE
70233013,VILLAVICENCIO,EL ROBLE,SUCRE
70235000,GALERAS,GALERAS,SUCRE
70235001,BARAYA,GALERAS,SUCRE
70235002,SAN ANDRÉS DE PALOMO,GALERAS,SUCRE
70235003,SAN JOSÉ DE RIVERA,GALERAS,SUCRE
70235007,PUEBLO NUEVO II,GALERAS,SUCRE
70235009,PUEBLO NUEVO I (JUNÍN),GALERAS,SUCRE
70235011,PUERTO FRANCO,GALERAS,SUCRE
70235012,ABRE EL OJO,GALERAS,SUCRE
70235013,MATA DE GUASIMO,GALERAS,SUCRE
70265000,GUARANDA,GUARANDA,SUCRE
70265002,DIAZGRANADOS,GUARANDA,SUCRE
70265004,GAVALDA,GUARANDA,SUCRE
70265006,LA CONCORDIA,GUARANDA,SUCRE
70265008,PALMARITICO,GUARANDA,SUCRE
70265009,PUERTO LÓPEZ,GUARANDA,SUCRE
70265010,LA CEJA,GUARANDA,SUCRE
70265011,LAS PAVAS,GUARANDA,SUCRE
70265012,NUEVA ESPERANZA,GUARANDA,SUCRE
70265013,TIERRA SANTA,GUARANDA,SUCRE
70400000,LA UNIÓN,LA UNIÓN,SUCRE
70400001,CAYO DELGADO,LA UNIÓN,SUCRE
70400002,PAJARITO,LA UNIÓN,SUCRE
70400004,LAS PALMITAS,LA UNIÓN,SUCRE
70400005,SABANETA,LA UNIÓN,SUCRE
70400006,BOCA NEGRA,LA UNIÓN,SUCRE
70400007,CONGUITOS,LA UNIÓN,SUCRE
70400008,LA GLORIA,LA UNIÓN,SUCRE
70400009,VILLA FÁTIMA,LA UNIÓN,SUCRE
70400010,LA CONCEPCION,LA UNIÓN,SUCRE
70418000,LOS PALMITOS,LOS PALMITOS,SUCRE
70418001,EL COLEY,LOS PALMITOS,SUCRE
70418002,EL PIÑAL,LOS PALMITOS,SUCRE
70418003,PALMAS DE VINO,LOS PALMITOS,SUCRE
70418004,SABANAS DE BELTRÁN,LOS PALMITOS,SUCRE
70418005,SABANAS DE PEDRO,LOS PALMITOS,SUCRE
70418006,EL HATILLO,LOS PALMITOS,SUCRE
70418010,CHARCON,LOS PALMITOS,SUCRE
70418011,PALMITO,LOS PALMITOS,SUCRE
70418012,SAN JAIME,LOS PALMITOS,SUCRE
70429000,MAJAGUAL,MAJAGUAL,SUCRE
70429002,EL NARANJO,MAJAGUAL,SUCRE
70429005,LA SIERPE,MAJAGUAL,SUCRE
70429006,LAS PALMITAS,MAJAGUAL,SUCRE
70429008,PIZA,MAJAGUAL,SUCRE
70429009,PUEBLONUEVO,MAJAGUAL,SUCRE
70429010,SAN ROQUE,MAJAGUAL,SUCRE
70429011,SANTANDER,MAJAGUAL,SUCRE
70429013,ZAPATA,MAJAGUAL,SUCRE
70429014,SINCELEJITO,MAJAGUAL,SUCRE
70429016,LEÓN BLANCO,MAJAGUAL,SUCRE
70429023,LOS PATOS,MAJAGUAL,SUCRE
70429025,PALMARITO,MAJAGUAL,SUCRE
70429026,BOCA DE LAS MUJERES,MAJAGUAL,SUCRE
70429027,EL INDIO NUEVO,MAJAGUAL,SUCRE
70429028,EL PALOMAR,MAJAGUAL,SUCRE
70429029,RIO FRIO,MAJAGUAL,SUCRE
70429030,TOTUMAL,MAJAGUAL,SUCRE
70429031,CORONCORO,MAJAGUAL,SUCRE
70473000,MORROA,MORROA,SUCRE
70473002,EL RINCÓN,MORROA,SUCRE
70473003,EL YESO,MORROA,SUCRE
70473004,LAS FLORES,MORROA,SUCRE
70473005,SABANETA,MORROA,SUCRE
70473006,TUMBATORO,MORROA,SUCRE
70473009,SABANAS DE CALI,MORROA,SUCRE
70473011,BREMEN,MORROA,SUCRE
70473012,EL RECREO,MORROA,SUCRE
70473013,EL TOLIMA,MORROA,SUCRE
70473014,LA VICTORIA,MORROA,SUCRE
70473015,PICHILIN,MORROA,SUCRE
70508000,OVEJAS,OVEJAS,SUCRE
70508001,ALMAGRA,OVEJAS,SUCRE
70508002,CANUTAL,OVEJAS,SUCRE
70508003,CANUTALITO,OVEJAS,SUCRE
70508004,CHENGUE,OVEJAS,SUCRE
70508005,DAMASCO,OVEJAS,SUCRE
70508006,DON GABRIEL,OVEJAS,SUCRE
70508007,EL FLORAL,OVEJAS,SUCRE
70508009,FLOR DEL MONTE,OVEJAS,SUCRE
70508011,LA PEÑA,OVEJAS,SUCRE
70508012,OSOS,OVEJAS,SUCRE
70508013,PIJIGUAY,OVEJAS,SUCRE
70508014,SAN RAFAEL,OVEJAS,SUCRE
70508015,SALITRAL,OVEJAS,SUCRE
70508018,SAN RAFAEL ALTO,OVEJAS,SUCRE
70508026,PEDREGAL,OVEJAS,SUCRE
70508027,SAN FRANCISCO,OVEJAS,SUCRE
70508031,ZAPATO # 2 PIJIGUAY,OVEJAS,SUCRE
70508033,BUENOS AIRES,OVEJAS,SUCRE
70508034,ALEMANIA,OVEJAS,SUCRE
70523000,PALMITO,PALMITO,SUCRE
70523001,ALGODONCILLO,PALMITO,SUCRE
70523002,GUAIMARAL,PALMITO,SUCRE
70523003,GUAMI,PALMITO,SUCRE
70523006,CHUMPUNDÚN,PALMITO,SUCRE
70523007,EL MARTILLO,PALMITO,SUCRE
70523008,EL PALMAR BRILLANTE,PALMITO,SUCRE
70523010,LOS CASTILLOS,PALMITO,SUCRE
70523011,MEDIA SOMBRA,PALMITO,SUCRE
70523012,PUEBLECITO,PALMITO,SUCRE
70523013,PUEBLO NUEVO,PALMITO,SUCRE
70523014,SAN MIGUEL,PALMITO,SUCRE
70523017,LA GRANVIA,PALMITO,SUCRE
70523018,LOS OLIVOS,PALMITO,SUCRE
70670000,SAMPUÉS,SAMPUÉS,SUCRE
70670001,BOSSA NAVARRO,SAMPUÉS,SUCRE
70670002,CEJA DEL MANGO,SAMPUÉS,SUCRE
70670003,ESCOBAR ABAJO,SAMPUÉS,SUCRE
70670004,ESCOBAR ARRIBA,SAMPUÉS,SUCRE
70670007,MATEO PÉREZ,SAMPUÉS,SUCRE
70670008,SANTA INÉS DE PALITO,SAMPUÉS,SUCRE
70670009,PIEDRAS BLANCAS,SAMPUÉS,SUCRE
70670010,SABANALARGA,SAMPUÉS,SUCRE
70670011,SAN LUIS,SAMPUÉS,SUCRE
70670012,SEGOVIA,SAMPUÉS,SUCRE
70670013,ACHIOTE ARRIBA,SAMPUÉS,SUCRE
70670018,MATA DE CAÑA,SAMPUÉS,SUCRE
70670023,ACHIOTE ABAJO,SAMPUÉS,SUCRE
70670024,SANTA TERESA,SAMPUÉS,SUCRE
70678000,SAN BENITO ABAD,SAN BENITO ABAD,SUCRE
70678002,CUIVA,SAN BENITO ABAD,SUCRE
70678003,JEGUA,SAN BENITO ABAD,SUCRE
70678004,LA CEIBA,SAN BENITO ABAD,SUCRE
70678007,PUNTA DE BLANCO,SAN BENITO ABAD,SUCRE
70678009,SAN ROQUE,SAN BENITO ABAD,SUCRE
70678010,SANTIAGO APOSTOL,SAN BENITO ABAD,SUCRE
70678011,DOÑA ANA,SAN BENITO ABAD,SUCRE
70678012,GUAYABAL,SAN BENITO ABAD,SUCRE
70678013,EL LIMÓN,SAN BENITO ABAD,SUCRE
70678015,LA VENTURA,SAN BENITO ABAD,SUCRE
70678019,HONDURAS,SAN BENITO ABAD,SUCRE
70678020,PUNTA NUEVA,SAN BENITO ABAD,SUCRE
70678025,CISPATACA,SAN BENITO ABAD,SUCRE
70678026,SAN ISIDRO,SAN BENITO ABAD,SUCRE
70678027,VILLA NUEVA,SAN BENITO ABAD,SUCRE
70678028,CORRAL VIEJO - LOS ANGELES,SAN BENITO ABAD,SUCRE
70678032,LA MOLINA,SAN BENITO ABAD,SUCRE
70678033,LAS CHISPAS,SAN BENITO ABAD,SUCRE
70678034,RANCHO LA TÍA,SAN BENITO ABAD,SUCRE
70678035,CALLE NUEVA,SAN BENITO ABAD,SUCRE
70678036,EMPRESA COLOMBIA,SAN BENITO ABAD,SUCRE
70678037,LA PLAZA,SAN BENITO ABAD,SUCRE
70678038,LAS POZAS,SAN BENITO ABAD,SUCRE
70678039,REMOLINO,SAN BENITO ABAD,SUCRE
70702000,BETULIA,SAN JUAN DE BETULIA,SUCRE
70702001,ALBANIA,SAN JUAN DE BETULIA,SUCRE
70702002,HATO VIEJO,SAN JUAN DE BETULIA,SUCRE
70702004,SABANETA,SAN JUAN DE BETULIA,SUCRE
70702005,VILLA LÓPEZ,SAN JUAN DE BETULIA,SUCRE
70702006,LAS CRUCES,SAN JUAN DE BETULIA,SUCRE
70702007,LOMA ALTA,SAN JUAN DE BETULIA,SUCRE
70702008,SANTO TOMÁS,SAN JUAN DE BETULIA,SUCRE
70702009,EL SOCORRO,SAN JUAN DE BETULIA,SUCRE
70702010,GARRAPATERO,SAN JUAN DE BETULIA,SUCRE
70702011,LOMA DEL LATIGO,SAN JUAN DE BETULIA,SUCRE
70708000,SAN MARCOS,SAN MARCOS,SUCRE
70708001,BELÉN,SAN MARCOS,SUCRE
70708002,BUENAVISTA,SAN MARCOS,SUCRE
70708003,CANDELARIA,SAN MARCOS,SUCRE
70708004,CAÑO PRIETO,SAN MARCOS,SUCRE
70708005,CUENCA,SAN MARCOS,SUCRE
70708006,EL LIMÓN,SAN MARCOS,SUCRE
70708007,EL TABLÓN,SAN MARCOS,SUCRE
70708009,LAS FLORES,SAN MARCOS,SUCRE
70708010,MONTEGRANDE,SAN MARCOS,SUCRE
70708011,PALO ALTO,SAN MARCOS,SUCRE
70708012,EL PITAL,SAN MARCOS,SUCRE
70708013,SANTA INÉS,SAN MARCOS,SUCRE
70708014,LA QUEBRADA,SAN MARCOS,SUCRE
70708015,EL LLANO,SAN MARCOS,SUCRE
70708017,NEIVA,SAN MARCOS,SUCRE
70708018,BUENOS AIRES,SAN MARCOS,SUCRE
70708020,CASTILLERA,SAN MARCOS,SUCRE
70708021,CAYO DE LA CRUZ,SAN MARCOS,SUCRE
70708024,EL OASIS,SAN MARCOS,SUCRE
70708025,LA COSTERA,SAN MARCOS,SUCRE
70708027,RINCÓN GUERRANO,SAN MARCOS,SUCRE
70708028,SAN FELIPE,SAN MARCOS,SUCRE
70708029,SEHEBE,SAN MARCOS,SUCRE
70708030,CAIMITICO,SAN MARCOS,SUCRE
70708031,CAÑO CARATE,SAN MARCOS,SUCRE
70708032,CEJA LARGA,SAN MARCOS,SUCRE
70708033,EL REPARO,SAN MARCOS,SUCRE
70708034,MEDIA TAPA,SAN MARCOS,SUCRE
70708035,NUEVA ESPERANZA,SAN MARCOS,SUCRE
70708036,PAJONAL,SAN MARCOS,SUCRE
70713000,SAN ONOFRE,SAN ONOFRE,SUCRE
70713001,AGUACATE,SAN ONOFRE,SUCRE
70713002,BERLÍN,SAN ONOFRE,SUCRE
70713003,BERRUGAS,SAN ONOFRE,SUCRE
70713005,LABARCÉS,SAN ONOFRE,SUCRE
70713006,LIBERTAD,SAN ONOFRE,SUCRE
70713007,PAJONAL,SAN ONOFRE,SUCRE
70713008,PALO ALTO,SAN ONOFRE,SUCRE
70713009,PLANPAREJO,SAN ONOFRE,SUCRE
70713010,RINCÓN DEL MAR,SAN ONOFRE,SUCRE
70713011,SABANAS DE MUCACAL,SAN ONOFRE,SUCRE
70713012,SAN ANTONIO,SAN ONOFRE,SUCRE
70713014,HIGUERÓN,SAN ONOFRE,SUCRE
70713015,EL CHICHO,SAN ONOFRE,SUCRE
70713016,BARRANCAS,SAN ONOFRE,SUCRE
70713017,CERRO DE LAS CASAS,SAN ONOFRE,SUCRE
70713018,PAJONALITO,SAN ONOFRE,SUCRE
70713019,EL PUEBLITO,SAN ONOFRE,SUCRE
70713020,AGUAS NEGRAS,SAN ONOFRE,SUCRE
70713021,PALACIOS,SAN ONOFRE,SUCRE
70713022,BOCACERRADA,SAN ONOFRE,SUCRE
70713023,PALMIRA,SAN ONOFRE,SUCRE
70713024,ALTOS DE JULIO,SAN ONOFRE,SUCRE
70713025,ARROYO SECO,SAN ONOFRE,SUCRE
70713026,LAS BRISAS,SAN ONOFRE,SUCRE
70713027,PISISI,SAN ONOFRE,SUCRE
70713028,SABANAS DE RINCÓN,SAN ONOFRE,SUCRE
70713029,SABANETICA,SAN ONOFRE,SUCRE
70713030,BUENAVENTURA,SAN ONOFRE,SUCRE
70713031,EL CAMPAMENTO,SAN ONOFRE,SUCRE
70713032,EMBOCADA H PAJONAL,SAN ONOFRE,SUCRE
70717000,SAN PEDRO,SAN PEDRO,SUCRE
70717001,SAN MATEO,SAN PEDRO,SUCRE
70717002,ROVIRA,SAN PEDRO,SUCRE
70717003,NUMANCIA,SAN PEDRO,SUCRE
70717004,EL BAJO DE LA ALEGRÍA,SAN PEDRO,SUCRE
70717006,CALABOZO,SAN PEDRO,SUCRE
70717007,EL CARMEN,SAN PEDRO,SUCRE
70717008,LOS CHIJETES,SAN PEDRO,SUCRE
70717009,MANIZALES,SAN PEDRO,SUCRE
70717011,SAN FRANCISCO,SAN PEDRO,SUCRE
70742000,SINCÉ,SAN LUIS DE SINCÉ,SUCRE
70742002,BAZÁN,SAN LUIS DE SINCÉ,SUCRE
70742004,COCOROTE,SAN LUIS DE SINCÉ,SUCRE
70742005,GRANADA,SAN LUIS DE SINCÉ,SUCRE
70742008,LOS LIMONES,SAN LUIS DE SINCÉ,SUCRE
70742010,VALENCIA,SAN LUIS DE SINCÉ,SUCRE
70742011,VÉLEZ,SAN LUIS DE SINCÉ,SUCRE
70742013,LA VIVIENDA,SAN LUIS DE SINCÉ,SUCRE
70742014,PERENDENGUE,SAN LUIS DE SINCÉ,SUCRE
